epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
10;0.2353416321175595;0.91398627;0.6258532514698488;0.903263084961678;0.5663366336633663;0.92457175;0.73637265;0.98329043;0.36782178;0.88175046;0.5471201811789494;0.8569411605866818;0.2836730206925202;0.5148741418764302;0.9004329;0.6255708;0.9705671;0.3142202
11;0.2341901417636046;0.916885;0.6407070428495677;0.9072402739363074;0.5816831683168316;0.9294559;0.7318142;0.9807777;0.41336635;0.88485414;0.5598673130663374;0.8570440669928937;0.2826496317571065;0.5240274599542334;0.9089062;0.62081784;0.9633884;0.38302752
12;0.23306991347962458;0.9158816;0.6360005577699233;0.9048258697029952;0.5813953488372093;0.9259281;0.7497556;0.9839186;0.37970296;0.8845438;0.5455420549717076;0.842208256222133;0.291978155544304;0.518348623853211;0.9047619;0.6333333;0.9684135;0.34862384
13;0.23326821364297282;0.9170522;0.6508894755164001;0.9113491941568049;0.5848589807026224;0.9263724;0.761811;0.984798;0.3831683;0.88702667;0.557750507888137;0.8512771919887774;0.2854378716725322;0.5137614678899083;0.904746;0.65652174;0.9716439;0.34633029
14;0.23037019755702037;0.9176654;0.6554233370803564;0.9108884613255596;0.5871287128712871;0.92531514;0.7825182;0.98687106;0.37227723;0.8851645;0.5487474048273178;0.8391383523120187;0.2932448719681919;0.5114678899082569;0.90320426;0.6460177;0.971285;0.33486238
15;0.23041126901908723;0.91721946;0.661458779417939;0.914082928488841;0.5987166831194471;0.9324146;0.71417135;0.977574;0.44158417;0.8823712;0.5510404407663252;0.8518353563360709;0.2895779353210935;0.5229357798165137;0.90921456;0.6014235;0.959799;0.38761467
16;0.22850317600277364;0.9171637;0.6529388235628929;0.9143100684840769;0.5910891089108911;0.9275431;0.7518868;0.98347884;0.39455447;0.8860956;0.5385356010404372;0.848178474284924;0.2900208889597519;0.5022935779816514;0.9054643;0.6443515;0.9694903;0.35321102
17;0.22717713880656593;0.9189475;0.6568141254597712;0.9141049458925413;0.5871604938271605;0.9314562;0.74064624;0.9808405;0.4311881;0.88547486;0.5484977016407905;0.8530233078893813;0.29893031065403713;0.5160550458715596;0.9106354;0.6200717;0.9619526;0.39678898
18;0.2281846980273774;0.92095435;0.6802852722178844;0.9193851422330498;0.6089108910891089;0.93124366;0.76731795;0.98354167;0.42772278;0.8857852;0.5512445864674124;0.852994494095642;0.28745759062383447;0.505720823798627;0.9098305;0.625;0.9633884;0.38990825
19;0.22421684273521686;0.92179054;0.6785714736193881;0.9191148692732203;0.6084158415841584;0.9328999;0.76300085;0.9825366;0.4430693;0.8836127;0.5465172468160373;0.8470045180028583;0.29151547476036493;0.4965675057208238;0.90575564;0.62151396;0.96590096;0.35779816
20;0.22298684261085475;0.9211773;0.6827579609370658;0.9207449656957655;0.6123762376237624;0.9331661;0.7533445;0.9814687;0.44603962;0.8833023;0.547685975626594;0.8543602679188866;0.2919566276093597;0.5252293577981652;0.9090292;0.6086956;0.96123475;0.3853211
21;0.22257551144824314;0.9235186;0.697404048687445;0.92536807625734;0.6309288537549407;0.9317899;0.7961609;0.9859916;0.4311881;0.88268155;0.5319624432114294;0.8487234666122224;0.29065143370227386;0.517162471395881;0.90456986;0.6178862;0.9662599;0.34862384
22;0.22341878784668998;0.9237973;0.7005688516951879;0.9252899735604567;0.6252475247524752;0.93043065;0.81545895;0.98800176;0.4178218;0.8845438;0.5342619900435939;0.8483748197079762;0.2944012491363734;0.510250569476082;0.90367895;0.63793105;0.9698492;0.33944955
23;0.22199952681633775;0.92284966;0.6976744335928033;0.9276310641931709;0.6234537357743691;0.93740594;0.74018127;0.9783906;0.48514852;0.8783364;0.528009094859291;0.8426141190882328;0.3009707045785893;0.4908675799086758;0.90909094;0.5743243;0.95477384;0.38990825
24;0.21851402611690643;0.9254139;0.7092397245048073;0.9301361191775939;0.6335311572700296;0.93274766;0.81227106;0.9871223;0.4391089;0.88485414;0.5356608739375361;0.852848778624446;0.2926537247879337;0.5;0.90533733;0.63374484;0.96805453;0.35321102
25;0.21991351705957557;0.9259713;0.7194074170727808;0.9325010153506086;0.6343394359228105;0.9381945;0.768217;0.9812174;0.49059406;0.8836127;0.5416365976262721;0.8487613361697084;0.2926561501481837;0.5137614678899083;0.91045284;0.6070175;0.959799;0.39678898
26;0.21677894975648682;0.92630583;0.7210407426552311;0.9314805957635779;0.6420792079207921;0.93153197;0.84015596;0.9896979;0.42673266;0.8833023;0.5349871438271693;0.8485670488747803;0.2957432506777101;0.5045871559633027;0.90086496;0.6388889;0.97200286;0.31651375
27;0.21690595320435688;0.9239088;0.7088128812941333;0.931756077643068;0.6331683168316832;0.9333095;0.7860262;0.9846096;0.44554454;0.88112974;0.5343671723448755;0.8443989277975724;0.29859865286019255;0.5137614678899083;0.9055012;0.6023166;0.96302944;0.35779816
