epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
20;0.24021289910746504;0.9130386;0.6161918632694865;0.9031715634657882;0.5678217821782178;0.9248476;0.72115386;0.9817828;0.37128714;0.8867163;0.5532113932647676;0.8572712843378095;0.28259166356460563;0.5068807339449541;0.9057995;0.64853555;0.9698492;0.35550457
21;0.2371524061402947;0.911868;0.6145908701081982;0.9040572508472657;0.5678217821782178;0.919829;0.7543453;0.9866826;0.32227722;0.8882682;0.559968754757352;0.8599188603568301;0.28685088751202853;0.517162471395881;0.90138984;0.69;0.9777459;0.31651375
22;0.2382412409940515;0.91315013;0.6160090087264024;0.9027330812734518;0.5742574257425742;0.9231041;0.7386364;0.984107;0.3539604;0.8867163;0.5529219557833837;0.8561796531807135;0.2894755413884113;0.5159090909090909;0.90552765;0.64978904;0.97020817;0.35321102
23;0.23713055933025698;0.91231394;0.6150624947155092;0.9042787154524234;0.5717821782178217;0.92026013;0.75660163;0.9866826;0.32623762;0.8926133;0.5631973442237783;0.8557120464708865;0.2893043086742075;0.510250569476082;0.9031725;0.72959185;0.9809763;0.32798165
24;0.23677847532050733;0.9112548;0.6207760146124126;0.9069315638140861;0.5727722772277227;0.9181601;0.7648515;0.9880646;0.3059406;0.8867163;0.5516007489546823;0.8560775700257512;0.2829782741270326;0.5137614678899083;0.89805984;0.6961326;0.98025846;0.28899083
25;0.23554815309184193;0.91398627;0.618365800452782;0.9032162202337453;0.5666337611056268;0.92442137;0.73778665;0.98347884;0.36633664;0.8879578;0.5576080056941691;0.8524503250195933;0.29047833327354294;0.5125858123569794;0.9034942;0.67281103;0.97451544;0.33486238
26;0.23715112495338217;0.9122582;0.6253064046233958;0.9069675753303076;0.5757425742574257;0.91888106;0.7732843;0.98837864;0.31237623;0.8910614;0.5625011927511889;0.8562397505219412;0.28148614908415365;0.5068807339449541;0.8995733;0.74285716;0.9838478;0.29816514
27;0.23772978924779273;0.9138748;0.6265197588955532;0.9086898152092991;0.5797029702970297;0.92201996;0.7612761;0.9863685;0.34257427;0.88764745;0.5621195315921249;0.860508308251612;0.2790464042350049;0.5193621867881549;0.9013245;0.6831683;0.977028;0.31651375
28;0.23648973250321068;0.9148782;0.6316611025669661;0.9087361512707587;0.5843641761504206;0.92529553;0.74190384;0.98347884;0.37425742;0.89137185;0.5652469101236626;0.8575092039489717;0.2833030859527567;0.5229357798165137;0.90518963;0.6990741;0.9766691;0.34633029
29;0.23526860403090233;0.9140978;0.6267696205344891;0.9049534960091901;0.5722772277227722;0.9202619;0.787515;0.98888123;0.32475248;0.88640594;0.5574913085002753;0.8580723078037632;0.2823655310206573;0.5252293577981652;0.89855075;0.68817204;0.97918165;0.29357797
30;0.23418243276508224;0.9140978;0.6347076954095054;0.9086047154561552;0.583292140385566;0.9223358;0.7611778;0.98624283;0.34554455;0.88547486;0.5496122535733374;0.8573593722215269;0.2902713515798658;0.5229357798165137;0.9008292;0.66183573;0.9748744;0.3142202
31;0.23367359449746278;0.91471094;0.6357695524712923;0.9110494402665972;0.5882642998027613;0.92427903;0.74949086;0.9845468;0.36435643;0.8857852;0.5534677593529312;0.8592034550208447;0.28304120966694063;0.5191873589164786;0.90219563;0.6574074;0.9734386;0.32568806
32;0.23246349551689466;0.9151012;0.6408360376290095;0.9127081468747416;0.5861386138613861;0.9203457;0.804908;0.99001193;0.32475248;0.887337;0.5510760460702374;0.8589260193496974;0.2864259039436269;0.5275229357798165;0.8991763;0.69518715;0.9795406;0.29816514
33;0.23205543245510304;0.91610456;0.6424368206530737;0.9137978839657946;0.5856435643564356;0.9260464;0.75171065;0.9840442;0.38069308;0.8851645;0.545837025091667;0.8587638388535074;0.28701995512959677;0.5229357798165137;0.9042838;0.64102566;0.9698492;0.3440367
34;0.233087525515544;0.91560286;0.6466376147797221;0.913937887287064;0.5965346534653465;0.9239009;0.76687765;0.98611724;0.35990098;0.89137185;0.560225192601183;0.8564735538768548;0.28386816946173365;0.5159090909090909;0.90465117;0.7028302;0.97738695;0.3417431
35;0.23387068823504073;0.9158816;0.6438413124724455;0.9122789629927249;0.5899209486166008;0.923674;0.7738478;0.9867454;0.35742575;0.8895096;0.5566841805572696;0.8551826959173323;0.2845014825158057;0.5137614678899083;0.9044607;0.6834862;0.9752333;0.3417431
36;0.234222272527177;0.9162161;0.6421281435741946;0.9113167278157553;0.5929772502472799;0.9246995;0.7673216;0.98586595;0.36732674;0.89013034;0.5625652700602821;0.8589992887109202;0.2806885933086119;0.5068807339449541;0.90425533;0.69158876;0.97631013;0.33944955
37;0.23458154930351197;0.91471094;0.6340603203798615;0.9097734570868985;0.5816023738872403;0.924129;0.7510246;0.98473525;0.3628713;0.8867163;0.5568263188244563;0.8568662447229596;0.289395414364497;0.5206422018348624;0.9041736;0.6563877;0.97200286;0.3417431
