epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
16;0.24300032831527854;0.9097497;0.5884955610823351;0.8954633886028216;0.5495049504950495;0.9163755;0.7614081;0.9885043;0.2891089;0.88640594;0.538959886517493;0.8526462588170208;0.28671782470726215;0.5068807339449541;0.89855075;0.68817204;0.97918165;0.29357797
17;0.2423756377114966;0.909025;0.589637807081561;0.8967375525478926;0.5482758620689655;0.9134688;0.79305136;0.9913939;0.259901;0.887337;0.5437902018331733;0.852326837332139;0.2917261526131948;0.5077262693156733;0.894754;0.7385621;0.9856425;0.25917432
18;0.2435557095414819;0.9093595;0.5898139327700943;0.8959148231237472;0.5524752475247525;0.91736263;0.7414216;0.9867454;0.29950494;0.88268155;0.5449270833306389;0.852940982764412;0.2864968798532018;0.5102974828375286;0.89579225;0.6611111;0.9781048;0.27293578
19;0.24210961105396359;0.9106416;0.595192132377093;0.8984566204280457;0.560891089108911;0.91810745;0.75457877;0.9873736;0.3059406;0.8836127;0.5390184782111539;0.8531764326218247;0.28674832902141123;0.5160550458715596;0.89719933;0.6631016;0.97738695;0.28440368
20;0.240617140747976;0.91069734;0.601464106117915;0.9006362345512773;0.5640771895101435;0.9176732;0.76125;0.98800176;0.30148515;0.88919926;0.5449022051716657;0.8540873601296126;0.2891012527404699;0.5146067415730337;0.8993752;0.71823204;0.98169416;0.29816514
21;0.2394979173356281;0.9108646;0.5994417163882859;0.8989711994944705;0.5638613861386138;0.9211269;0.7246531;0.98379296;0.3361386;0.8857852;0.5405864765568622;0.8490066650421175;0.29185566101234794;0.5079006772009029;0.9019282;0.6588785;0.97379756;0.3233945
22;0.23815161395111728;0.9122025;0.6109162726392838;0.9022381872586405;0.5675012272950417;0.9230769;0.7254306;0.9829763;0.35445544;0.8879578;0.5498921156283777;0.8545549668394398;0.287159508153158;0.517162471395881;0.9048414;0.66519827;0.97272074;0.34633029
23;0.2382232968730401;0.9120352;0.6066900314929119;0.9019368162709858;0.5618811881188119;0.91896;0.76820385;0.98800176;0.31336632;0.887337;0.5472822465039208;0.856267741064431;0.28797573371472973;0.5206422018348624;0.8997031;0.69109946;0.9788227;0.3027523
24;0.23859119454116431;0.9119795;0.6132409470183956;0.9029431950984532;0.5658415841584158;0.916812;0.7991859;0.9907029;0.29158416;0.8882682;0.5543947107747268;0.856578106785566;0.28642365174087064;0.5160550458715596;0.8964052;0.7345679;0.9845657;0.27293578
25;0.23916571729927233;0.9117565;0.6141897885651827;0.903080461793274;0.5595061728395062;0.91727793;0.7871222;0.98982346;0.29653466;0.887337;0.5500332336625167;0.8568827097479534;0.28622657916908084;0.5137614678899083;0.8973434;0.7109827;0.9820531;0.2821101
26;0.23556234444532007;0.9130944;0.6208492597766426;0.9054042308244895;0.5722772277227722;0.9294772;0.6887797;0.9761292;0.41633663;0.88547486;0.5515499635588521;0.8570111369429059;0.28468155168103254;0.5124153498871332;0.90979993;0.62271065;0.96302944;0.38990825
27;0.23688074761540723;0.9134846;0.6154289929001983;0.9048348103859949;0.5688118811881188;0.9223352;0.7516129;0.985489;0.3460396;0.8867163;0.5448325958485437;0.8535065563729526;0.28599146389345215;0.5091743119266054;0.90336555;0.6606335;0.9730797;0.33486238
28;0.23302055711711728;0.9130944;0.6203634224993146;0.9055806499363424;0.5732673267326732;0.928964;0.6919234;0.97675735;0.41138613;0.88640594;0.553673983369564;0.8570967550728742;0.2882316566397876;0.518348623853211;0.9101695;0.6286765;0.9637473;0.39220184
29;0.2342604171519804;0.91270417;0.6246419422306829;0.9069892973027436;0.5782178217821782;0.920687;0.75795454;0.9866198;0.33019802;0.8867163;0.549931836002022;0.8553843924735076;0.2841418779355114;0.5109170305676856;0.90149254;0.6714976;0.97559226;0.31880733
30;0.23207628555127385;0.9136518;0.6261837359284549;0.907481330298995;0.5759524987629886;0.92200166;0.7579408;0.98611724;0.34257427;0.88764745;0.548606282770015;0.8528932341919295;0.2880993494654131;0.5066079295154186;0.9023904;0.6761905;0.97559226;0.32568806
31;0.23592888599911527;0.91504544;0.6295882929220741;0.9077550240418852;0.5737623762376237;0.92697394;0.7292052;0.9815943;0.39059407;0.8879578;0.5503335573594583;0.856005123915778;0.2846597577800742;0.5191011235955056;0.90756303;0.65182185;0.96913135;0.36926606
32;0.23331964280379677;0.91482246;0.6293374159209267;0.908183477120248;0.5806132542037586;0.92448825;0.74898785;0.98442113;0.36633664;0.88702667;0.550608504191258;0.8565476464893274;0.28848847947103645;0.5160550458715596;0.9050167;0.6551724;0.971285;0.34862384
33;0.23407845427705012;0.9145995;0.6314060455641868;0.9062702953504095;0.5769421078673924;0.92292315;0.7623656;0.98611724;0.3509901;0.88547486;0.5439349214184452;0.8517522079598516;0.2879473748486801;0.5068807339449541;0.9018956;0.65581393;0.9734386;0.3233945
34;0.2323433951337486;0.9138748;0.6312332100441107;0.9078165981369793;0.5767326732673267;0.9237618;0.7425945;0.98416984;0.35990098;0.8888889;0.5544663182630257;0.858024559231281;0.2842947212686678;0.5091743119266054;0.90574867;0.6695652;0.97272074;0.35321102
35;0.23198081258348188;0.91482246;0.6387514118152074;0.9104031299543046;0.5851485148514851;0.9216525;0.7814645;0.98800176;0.33811882;0.88764745;0.5549376310956844;0.8588593359984721;0.28096397533494816;0.5247747747747747;0.9010589;0.685;0.97738695;0.3142202
36;0.23355511100458654;0.9146552;0.6361311795740896;0.9093458281062731;0.5801980198019802;0.92213356;0.77257526;0.9871851;0.34306931;0.88857853;0.5486962917873485;0.8558816362283238;0.2864553677617653;0.5168539325842697;0.9024876;0.68599033;0.9766691;0.32568806
37;0.23236860178169702;0.9125369;0.6348578281257526;0.9093976996166856;0.5801980198019802;0.91608673;0.82446045;0.9923362;0.28366336;0.8882682;0.5539471335387894;0.854932427537425;0.28795891305088334;0.5344036697247706;0.89588773;0.74050635;0.98528355;0.26834863
38;0.23147689978197483;0.9137633;0.6367177098373573;0.9102305048018465;0.5861386138613861;0.9198411;0.7873633;0.9890069;0.32079208;0.887337;0.5440991582336341;0.8507009161139908;0.29055402537519925;0.518348623853211;0.90023124;0.6871795;0.9781048;0.30733946
39;0.2330111955906742;0.9158816;0.6350299937041295;0.9101260776244091;0.5757425742574257;0.9271402;0.7385621;0.98241097;0.39158416;0.88547486;0.5482806042570475;0.8555704472559389;0.2849003772218356;0.5137614678899083;0.9059456;0.63673466;0.96805453;0.35779816
40;0.23192970056454967;0.9145995;0.6392713682933199;0.9093949474412232;0.5816831683168316;0.9205004;0.7932692;0.9891953;0.32673267;0.8895096;0.5536306750067014;0.8539247680077978;0.28473421582093084;0.5206422018348624;0.9007256;0.7105263;0.98025846;0.30963302
41;0.2325020669126492;0.91721946;0.6410826808729327;0.909839602592083;0.5811881188118811;0.93345344;0.7075252;0.9763176;0.45148516;0.8860956;0.5554809288770982;0.8569732673854199;0.28857700293161054;0.5295454545454545;0.910139;0.62637365;0.9633884;0.39220184
42;0.23241341787769554;0.9154357;0.6404759860212549;0.9089460785075932;0.5797029702970297;0.9212589;0.7976331;0.9892581;0.33366337;0.8882682;0.5541457637720633;0.8552502025198074;0.2890468010601422;0.518348623853211;0.90112436;0.6919192;0.9781048;0.3142202
43;0.23143112198138435;0.91393054;0.6408193775748426;0.9104820256508973;0.5851485148514851;0.91951203;0.79528534;0.98963505;0.31732672;0.88640594;0.562235360994014;0.8546903916700146;0.2944085355929008;0.5160550458715596;0.8972423;0.6988636;0.9809763;0.2821101
44;0.23131471505148038;0.91660625;0.6510602541425303;0.9121926193184681;0.5969412925505674;0.92219424;0.80536133;0.9895094;0.34207922;0.8867163;0.5570516901035324;0.854748842508743;0.2854235162790853;0.5263157894736842;0.8991098;0.6878307;0.9788227;0.29816514
45;0.23148953282636733;0.9165505;0.645280569437339;0.9118513651101275;0.5886138613861386;0.92588;0.75968224;0.984798;0.37871286;0.88764745;0.5554486052094026;0.858808294420991;0.28308751066414783;0.536697247706422;0.9042695;0.6651786;0.9730797;0.3417431
46;0.23016853455980124;0.91799986;0.6532000649169416;0.9128713182267406;0.5898070262246413;0.9279114;0.75969726;0.9840442;0.39752474;0.8882682;0.5562225059411745;0.858153809677483;0.2822122493981945;0.5194508009153318;0.90650135;0.65966386;0.97092605;0.36009175
47;0.23134513325485453;0.91744244;0.6506973004263786;0.9131510916340707;0.597029702970297;0.9276152;0.7549669;0.98373014;0.3950495;0.887337;0.5540389373462176;0.8557680275558658;0.28744805722383515;0.5206422018348624;0.90640724;0.6514523;0.9698492;0.36009175
48;0.22958786915641968;0.9172752;0.6542562167300765;0.9147460472851732;0.599009900990099;0.9277544;0.75140715;0.9833532;0.39653465;0.88702667;0.5556455157973337;0.857348669955281;0.28185792151239625;0.5298165137614679;0.9063758;0.6487603;0.9694903;0.36009175
49;0.2297543913501449;0.9168292;0.6513669757509668;0.9142574195229687;0.5910891089108911;0.9244983;0.7790698;0.98687106;0.36485147;0.8879578;0.5556937049035591;0.858416426826136;0.28453433958086294;0.5275229357798165;0.9026901;0.67772514;0.97559226;0.32798165
50;0.22975397223681568;0.9178884;0.6514359598703117;0.9146355248942823;0.5894529324790537;0.9278015;0.7592417;0.9840442;0.39653465;0.88764745;0.5540423352356557;0.859370575024533;0.2835809140518761;0.5298165137614679;0.90698457;0.65163934;0.9694903;0.3646789
51;0.22796993754348102;0.91799986;0.6604966347604182;0.9152580918623303;0.5965346534653465;0.9241428;0.8026461;0.9887556;0.36039603;0.88702667;0.5527371403574938;0.8552238584798173;0.28838600318192104;0.5275229357798165;0.9023256;0.6698113;0.9748744;0.32568806
52;0.23034670672414892;0.91632754;0.6574026395263505;0.9147845621926349;0.599009900990099;0.92162824;0.80856127;0.9898863;0.33663365;0.8879578;0.5557035425256788;0.8561162628344869;0.2908825067251754;0.518348623853211;0.900033;0.6963351;0.97918165;0.30504587
53;0.230080087935056;0.91827863;0.6667548174323534;0.9170282538022004;0.6039603960396039;0.92601544;0.78381145;0.9867454;0.37871286;0.8860956;0.5582550493543714;0.8558116598720998;0.28430026055103796;0.5228310502283106;0.90249586;0.65898615;0.9734386;0.32798165
54;0.2295670771736788;0.91643906;0.661111383792901;0.9161469356936321;0.6074257425742574;0.92193353;0.80611044;0.98963505;0.33960396;0.88764745;0.5504827462306722;0.8539420562840414;0.28870894933324065;0.5215419501133787;0.89973617;0.69473684;0.97918165;0.3027523
55;0.22891864702529158;0.91961646;0.6613690463835231;0.9154847653871487;0.602970297029703;0.92940617;0.76709795;0.98416984;0.4108911;0.8857852;0.5520346815754118;0.8556033773059268;0.2867734650743074;0.5160550458715596;0.90625;0.63821137;0.96805453;0.36009175
56;0.22758532924945887;0.9189475;0.6580025483398921;0.9149175373596158;0.599009900990099;0.93063414;0.74737763;0.9818456;0.42326733;0.88702667;0.5483572378493039;0.8535822954879245;0.2904103697086254;0.525;0.90884537;0.63846153;0.9662599;0.38073394
57;0.2248538553910372;0.91694075;0.6594882128494053;0.9137420008097927;0.594059405940594;0.9212355;0.8263547;0.99114263;0.3321782;0.8867163;0.5503270245117908;0.8522782655084069;0.29409666170038323;0.5377574370709383;0.8983218;0.6939891;0.9798995;0.2912844
58;0.22946527639536948;0.9184458;0.6589256097870764;0.9139836791330368;0.5950859950859951;0.9265817;0.7798995;0.98624283;0.3841584;0.88919926;0.5530606838310863;0.8519621370285241;0.2861254802684766;0.5160550458715596;0.9068677;0.6666667;0.9716439;0.36238533
59;0.22909426509788272;0.91827863;0.6659981528654232;0.9170656025336186;0.6004950495049505;0.9231715;0.8213457;0.99032605;0.35049504;0.89013034;0.5559553493222755;0.8543462726476417;0.28451747397304245;0.5194508009153318;0.90318304;0.69902915;0.9777459;0.33027524
60;0.2270656299495788;0.9210658;0.6698850820557999;0.9172795258670285;0.6058358061325421;0.9291082;0.7903846;0.98630565;0.40693069;0.8895096;0.5557374075696494;0.8537634107628576;0.2848872503024092;0.5240274599542334;0.90854067;0.66129035;0.9698492;0.3761468
61;0.22773691416999503;0.9202297;0.6696408593325651;0.9175264442079613;0.6039603960396039;0.9306266;0.7636526;0.983416;0.42227724;0.88547486;0.5578607224820068;0.8541775061414543;0.2891756673542925;0.5319634703196348;0.90813917;0.62835246;0.9651831;0.3761468
62;0.22710790599109842;0.92095435;0.6713890800264731;0.9182704800726947;0.6046511627906976;0.929914;0.7802607;0.98517495;0.4148515;0.8867163;0.5579460213492293;0.854527387922575;0.28570125907345045;0.5321100917431193;0.9079879;0.6392157;0.9669778;0.3738532
63;0.22504841935995784;0.9197837;0.6720034917918657;0.9193682093568991;0.6142081894425259;0.9267861;0.7979487;0.9876248;0.38514853;0.8888889;0.5553666872979001;0.8526330867970258;0.28880229641346367;0.5298165137614679;0.90547764;0.67105263;0.9730797;0.35091743
64;0.2278010108201034;0.92034113;0.6601297714787301;0.9171240046298743;0.6014851485148515;0.9330544;0.7444169;0.9805892;0.44554454;0.8845438;0.5552141291413255;0.8544450627976055;0.28985300516301543;0.5275229357798165;0.91026515;0.6142857;0.96123475;0.39449543
65;0.2237682119186317;0.919728;0.6689383820037127;0.916955173436811;0.6039603960396039;0.9267315;0.7977413;0.9876248;0.38465348;0.8879578;0.5498119908655215;0.8525985102445385;0.2888721256412237;0.5185185185185185;0.9043014;0.66816145;0.9734386;0.3417431
66;0.22737631115293422;0.92017394;0.6759488952994054;0.9195900782364184;0.6059405940594059;0.9274712;0.79577464;0.98724794;0.39158416;0.8888889;0.5591626599579359;0.8565171861930886;0.2821678909375422;0.5275229357798165;0.90574867;0.6695652;0.97272074;0.35321102
67;0.22578497623782923;0.92156756;0.6786385834727151;0.9199121138635631;0.6094059405940594;0.93057203;0.7819687;0.98511213;0.42079207;0.8867163;0.5535087340250563;0.8528701831569382;0.2869160917768524;0.5206422018348624;0.9088146;0.6360153;0.96590096;0.38073394
68;0.2248152399284979;0.9200067;0.6725791769387401;0.9195796914951248;0.6034653465346534;0.93055886;0.7613941;0.9832276;0.42178217;0.8882682;0.5572002196016965;0.8550534454711303;0.2904827539814251;0.5202702702702703;0.90952057;0.64615387;0.9669778;0.3853211
69;0.22697942069776247;0.92034113;0.6728333558339068;0.9180699444402636;0.6006927263730827;0.9261765;0.8146965;0.98906964;0.37871286;0.88857853;0.5576067540304686;0.8525330617701876;0.2889709106694461;0.5331807780320366;0.9040959;0.6757991;0.97451544;0.33944955
70;0.22397830093965707;0.9205084;0.6752884172686514;0.919222779429774;0.6064356435643564;0.9262898;0.8159574;0.98913246;0.37970296;0.8879578;0.558875660758391;0.8519810718072671;0.29334456882191545;0.5224215246636771;0.9043014;0.66816145;0.9734386;0.3417431
71;0.22731541384924608;0.92145604;0.6741431216981899;0.9201744101792553;0.6004950495049505;0.9287825;0.79980373;0.9871851;0.40346536;0.88702667;0.5543315583904579;0.8554057970059998;0.28694666446661227;0.518348623853211;0.9055593;0.65254235;0.9705671;0.35321102
72;0.22473359703869158;0.9208986;0.6782659132985425;0.9208409964056898;0.6118811881188119;0.9272749;0.80947477;0.98837864;0.3891089;0.8857852;0.55287774935699;0.852288967774653;0.290842516744344;0.5216400911161732;0.90353805;0.6504425;0.9716439;0.33715597
73;0.22418421826144844;0.92073137;0.6813698905993725;0.920643601674069;0.6129510627780524;0.9255563;0.8300221;0.99032605;0.37227723;0.88485414;0.5512207908327258;0.85294592227191;0.2889142706712753;0.5206422018348624;0.90076333;0.6555024;0.9741565;0.3142202
74;0.22337264602646573;0.92156756;0.6765925448718842;0.9211792341053315;0.6104794859120118;0.93283224;0.7608511;0.98234814;0.44257426;0.8845438;0.5467638213024653;0.8520736875728577;0.2924275825587509;0.5206422018348624;0.9085985;0.619403;0.9633884;0.38073394
75;0.2230181453335351;0.92011815;0.6816735974420902;0.9221006686697942;0.6128712871287129;0.9261591;0.81124073;0.9888184;0.37871286;0.88982;0.5544039048306709;0.8522288704334253;0.29208487184391047;0.5148741418764302;0.90341854;0.6937799;0.977028;0.3325688
76;0.22254288131855518;0.9181114;0.6801902473834257;0.920770668215763;0.6094059405940594;0.9227124;0.82526565;0.9907029;0.3460396;0.88702667;0.5458322995802455;0.8497508841718421;0.30008639105145307;0.5045871559633027;0.9012591;0.6764706;0.97631013;0.31651375
77;0.2249227522427104;0.9205084;0.6872604377944195;0.9218520399373312;0.6212871287128713;0.9268422;0.8087318;0.98844147;0.38514853;0.88392305;0.5491807272538232;0.8527071794094984;0.28753309895317425;0.5137614678899083;0.9009308;0.6448598;0.97272074;0.31651375
78;0.2259374913118937;0.922125;0.6852921868870431;0.9217654474788518;0.6204849084611579;0.9306132;0.78922933;0.9857403;0.42079207;0.88857853;0.5558249582549962;0.8524396227533473;0.2899562882815622;0.5206422018348624;0.90789914;0.65587044;0.9694903;0.37155962
79;0.2263119979524544;0.9218463;0.6880256545736662;0.9233813942987364;0.6224641266699653;0.92937;0.79883945;0.9869338;0.4089109;0.88485414;0.5471002953985609;0.852040345897245;0.29232761698117693;0.5091743119266054;0.90425175;0.63829786;0.9694903;0.3440367
80;0.22400958144878327;0.9207871;0.6845420392492503;0.9241483027629354;0.6229589312221673;0.92832667;0.79507387;0.9869338;0.39950496;0.88702667;0.5468726328448896;0.8491186272120761;0.2895809815841606;0.5102974828375286;0.90393597;0.66071427;0.97272074;0.33944955
81;0.2249356916259331;0.9213446;0.6825618254171916;0.9234752636957269;0.616600790513834;0.9298921;0.7859155;0.9856775;0.41435644;0.8836127;0.5537618214576532;0.8541709201314568;0.2876664091255412;0.5159817351598174;0.9043945;0.62655604;0.9676956;0.34633029
82;0.2220295267566383;0.92123306;0.6814052994348516;0.922002663235103;0.6174728529121422;0.92699873;0.818468;0.98913246;0.38613862;0.8867163;0.5497532907998276;0.8496776148106192;0.293568465768514;0.5114678899082569;0.9012264;0.67317075;0.9759512;0.31651375
83;0.2234769243134594;0.92073137;0.6827248957770539;0.9224298568433387;0.6128712871287129;0.9289307;0.7875;0.98611724;0.40544555;0.88702667;0.5538255309762452;0.8500102083154962;0.29126103152766647;0.5229357798165137;0.904746;0.65652174;0.9716439;0.34633029
84;0.2236142235306721;0.92206925;0.683802570174413;0.9238458122462789;0.615727002967359;0.93374753;0.75916666;0.9818456;0.4509901;0.88485414;0.556217989264188;0.8567114734880167;0.28840325717958215;0.5102974828375286;0.90946084;0.61904764;0.9626705;0.38761467
85;0.22297257054672937;0.91983944;0.6904214265622606;0.9247993710734852;0.6212871287128713;0.92423975;0.8337156;0.9908914;0.35990098;0.8904407;0.5665721916023021;0.8552666675448013;0.28216790743657777;0.5240274599542334;0.9021488;0.7106599;0.9795406;0.32110092
86;0.22454645258061823;0.92173475;0.6889420256357075;0.9233146890290512;0.6254329539831767;0.9269871;0.8269639;0.98976064;0.38564357;0.8882682;0.5627894241887467;0.853872903179067;0.28629626714335993;0.5252293577981652;0.9027224;0.68095237;0.9759512;0.32798165
87;0.22318453170129457;0.9229612;0.6875043929116728;0.9220887736741511;0.6204849084611579;0.93536985;0.75643086;0.98096615;0.4658416;0.88547486;0.556737180307577;0.8527294071932401;0.286643651666144;0.5160550458715596;0.91119426;0.6183746;0.96123475;0.40137616
88;0.2205723742521193;0.921902;0.6923722406065094;0.9249603344655087;0.6275964391691394;0.93023944;0.7900656;0.9859288;0.41732672;0.89137185;0.5636453430454266;0.853486386717335;0.2868812319485576;0.5252293577981652;0.90817696;0.6806723;0.97272074;0.37155962
89;0.22304116223599077;0.92284966;0.6934285414598473;0.9239050228912582;0.6202970297029703;0.9289888;0.81863725;0.98862994;0.40445545;0.89075106;0.5675481919165102;0.8544524720588527;0.29019286325126237;0.5114678899082569;0.9059373;0.6875;0.9748744;0.35321102
90;0.2233351458899668;0.9218463;0.6840435073967618;0.9220221772475632;0.611468116658428;0.93161684;0.77540106;0.98416984;0.43069306;0.8836127;0.5531633539683453;0.8486147974472625;0.2933030926629966;0.5055928411633109;0.90575564;0.62151396;0.96590096;0.35779816
91;0.22623376273425755;0.92095435;0.6899155072610968;0.9228748540725045;0.6163366336633663;0.9257737;0.83076924;0.99032605;0.37425742;0.88764745;0.5534057257480158;0.8473675718039739;0.29129034813093446;0.5056689342403629;0.9010589;0.685;0.97738695;0.3142202
92;0.2220319617757484;0.92234796;0.6919279663410688;0.9245492496356865;0.6207920792079208;0.93052757;0.79326475;0.98611724;0.41980198;0.88919926;0.5560184267755462;0.8508293433089432;0.2919919608261443;0.5068807339449541;0.9082353;0.659919;0.9698492;0.3738532
93;0.22264709237554797;0.9210658;0.6917628392762039;0.9243770132085765;0.6222772277227723;0.92394036;0.8621103;0.9927759;0.35594058;0.88702667;0.5506993293384764;0.8515529811574253;0.2925464865687395;0.5080091533180778;0.8975706;0.70454544;0.9813352;0.28440368
94;0.2264707162685535;0.9218463;0.6922828788119084;0.9238832231737528;0.6202970297029703;0.92785144;0.81724846;0.9888184;0.39405942;0.89199257;0.5570040791341316;0.8504193641865948;0.29099404896608905;0.5102974828375286;0.90525264;0.7056075;0.97738695;0.34633029
95;0.2202228803553721;0.92123306;0.6980199750756471;0.9249018390751695;0.6247524752475248;0.92494726;0.84845006;0.99170804;0.3658416;0.89013034;0.5479814874110854;0.8448904087936404;0.2950363787738601;0.5044843049327354;0.899737;0.7277778;0.98241204;0.30045873
96;0.22493289624214624;0.921679;0.6926790219200981;0.9243688033292304;0.6175889328063241;0.92673177;0.829582;0.99001193;0.3831683;0.8904407;0.5645235494972265;0.8528553646344437;0.28916390052771695;0.510250569476082;0.902948;0.7044335;0.97846377;0.32798165
97;0.22365832148159576;0.9237973;0.6980257095337394;0.9247405491538537;0.6272277227722772;0.9319126;0.7987191;0.98618;0.43217823;0.88982;0.5676363030589677;0.855532577698453;0.28308757410739094;0.518348623853211;0.9085714;0.6639676;0.97020817;0.3761468
98;0.2232613257398852;0.92179054;0.6982413331543781;0.9262679598885197;0.6208601087493821;0.9264896;0.834962;0.99045163;0.38069308;0.89075106;0.5562736001433365;0.8534456357804753;0.2865208138397841;0.5068807339449541;0.9016502;0.71875;0.98061734;0.31651375
99;0.22190896017390008;0.92435473;0.7004401573747759;0.9265376419858207;0.6222772277227723;0.9335477;0.78951967;0.98486084;0.44752476;0.8882682;0.5509560933680431;0.8478870433425317;0.2916608032863529;0.5045871559633027;0.9084175;0.6507937;0.9684135;0.3761468
