epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
13;0.04590786794631276;0.9893125;0.16471088713203283;0.9221292778179382;0.22797927461139897;0.9893118;1.0;1.0;0.0058139535;0.977375;0.2194497503691218;0.8633517024332993;0.07924355704942718;0.24861878453038674;0.977375;nan;1.0;0.0
14;0.04710390753314277;0.986625;0.24388664134464827;0.9123308115593992;0.28837209302325584;0.9866242;1.0;1.0;0.004651163;0.978;0.25415785377703387;0.8554674720565391;0.07281923206720967;0.3128491620111732;0.97799724;1.0;1.0;0.0056497175
15;0.05037296657349361;0.98775;0.21864536343456975;0.9156560403204561;0.2857142857142857;0.98775;nan;1.0;0.0;0.98075;0.19464872054153445;0.85288971798021;0.083560016336618;0.2597402597402597;0.98075;nan;1.0;0.0
16;0.044978756220159996;0.9881875;0.1883796122193011;0.9111085343771448;0.21693121693121692;0.9881875;nan;1.0;0.0;0.97775;0.2451416950624641;0.8690243450481069;0.07837719213473611;0.2833333333333333;0.97775;nan;1.0;0.0
17;0.050813640236767245;0.987625;0.26218582457560824;0.9168595523645517;0.32075471698113206;0.987625;nan;1.0;0.0;0.976625;0.27763511662797585;0.8725851812863656;0.08803262942784931;0.2962962962962963;0.976625;nan;1.0;0.0
18;0.05201185382872791;0.9884375;0.24479956665385774;0.9205875366355922;0.2918918918918919;0.9884375;nan;1.0;0.0;0.981375;0.22501849964856732;0.8494809792109584;0.08889766399317886;0.2684563758389262;0.981375;nan;1.0;0.0
19;0.045087042349769034;0.988125;0.24891638123168558;0.9135392323313027;0.26842105263157895;0.988125;nan;1.0;0.0;0.97575;0.2565555913207619;0.8394109627293482;0.08756399656669236;0.2923076923076923;0.975747;1.0;1.0;0.0051282053
20;0.03990544599432542;0.9888125;0.25648994374412004;0.9274604611154328;0.27932960893854747;0.9888125;nan;1.0;0.0;0.9765;0.28536564907050654;0.8753148964389523;0.08100015850318595;0.3197969543147208;0.97649705;1.0;1.0;0.005291005
21;0.04961095474029571;0.986875;0.23144221178634922;0.9185491118550017;0.3;0.986875;nan;1.0;0.0;0.977625;0.26339455023797365;0.8668687837453821;0.07923391113185789;0.3111111111111111;0.9776222;1.0;1.0;0.0055555557
22;0.04731366167983651;0.989125;0.22193469530814836;0.9240832394981155;0.2784090909090909;0.98930717;0.625;0.9998104;0.028409092;0.981375;0.23873063717076748;0.8428467091295118;0.07780602438899223;0.28289473684210525;0.98137265;1.0;1.0;0.006666667
23;0.049276094981738426;0.9881875;0.3000489370910072;0.9213841674783301;0.32642487046632124;0.98824704;0.75;0.99993676;0.015706806;0.97675;0.24823372283722578;0.8276782369728215;0.07833923582162243;0.2962962962962963;0.97674125;1.0;1.0;0.015873017
24;0.048524989096054925;0.98975;0.21274926275123834;0.9096612909219278;0.27167630057803466;0.99017525;0.65;0.9995578;0.07647059;0.9795;0.2834902561323924;0.8748366041550475;0.07973393383668735;0.3068181818181818;0.9800702;0.77272725;0.9993609;0.09659091
25;0.05509251451905584;0.9885625;0.23710041653529784;0.9258770753048337;0.2864864864864865;0.9886833;0.6666667;0.9998735;0.021621622;0.97825;0.24391648008181893;0.8622311593697713;0.08864764936210122;0.29508196721311475;0.97824454;1.0;1.0;0.011363637
26;0.042690325341482094;0.9895625;0.2761123729914299;0.9203231696422736;0.3103448275862069;0.9896804;0.8181818;0.99987364;0.05172414;0.97725;0.25471538952042655;0.868519361263213;0.08350518889445811;0.3005464480874317;0.9776054;0.5714286;0.9996162;0.021857923
27;0.045459434876138405;0.98875;0.29744611714138136;0.9214011566332355;0.30927835051546393;0.988802;0.93333334;0.99993676;0.07253886;0.978875;0.256892515081792;0.8777355813150437;0.09922037959861336;0.3136094674556213;0.97947437;0.5;0.9993615;0.0295858
28;0.04485678622619889;0.98825;0.30934416993995517;0.9319935412067702;0.3188405797101449;0.9884223;0.85714287;0.9998101;0.08866995;0.979375;0.2619570774051274;0.8493483724265567;0.08319284112181048;0.30857142857142855;0.97947437;0.9;0.9998722;0.05202312
29;0.04729318390796106;0.9884375;0.29980966967744677;0.9230828179028798;0.3333333333333333;0.9884346;1.0;1.0;0.02116402;0.9775;0.20599454224489655;0.8451299848597589;0.08446653526625596;0.25139664804469275;0.97774446;0.0;0.9997443;0.0
30;0.04850541700368194;0.9895;0.2459618783206801;0.9094108161936908;0.2711864406779661;0.9895553;0.90909094;0.9999368;0.056497175;0.98025;0.31762440060375313;0.8729124600638978;0.07819144342653453;0.32967032967032966;0.98044866;0.9047619;0.9997444;0.108571425
31;0.046795153541548645;0.9884375;0.2511909764438887;0.9155628620737786;0.31443298969072164;0.9889202;0.68;0.99949384;0.087628864;0.97925;0.26426063589047527;0.851795856687706;0.07707120606745593;0.29775280898876405;0.9798195;0.77272725;0.9993608;0.09550562
32;0.05083653912816953;0.9868125;0.2997781773055197;0.929322646618274;0.3031674208144796;0.9869878;0.8;0.99980986;0.054545455;0.979875;0.26214747180045217;0.8756197935853407;0.0777426075580297;0.29714285714285715;0.98032826;0.7894737;0.999489;0.0872093
33;0.04661743594628206;0.9886875;0.2538719366444586;0.914507321702072;0.2994652406417112;0.98880553;0.8;0.9998735;0.04278075;0.978875;0.2934978980707318;0.8801340027384756;0.08820054600026925;0.2914285714285714;0.9788591;1.0;1.0;0.034285713
34;0.0403454308882574;0.9878125;0.26894491097680584;0.9144767405063291;0.32;0.988236;0.6315789;0.99955696;0.06;0.98;0.22333582226925694;0.8566485669642301;0.07754091320594307;0.2874251497005988;0.9802302;0.75;0.9997448;0.036585364
